season,episode,dialog,num_words,speaker
1,2,Robin.,1,Robin
1,2,"Oh, Robin! Hey, yeah, guess you never showed up did you?",11,Ted
1,2,"no I got stuck at work, but they finally got that kid out of the crane machine.",17,Robin
1,2,Did he get to keep the purple giraffe?,8,Ted
1,2,"Yeah, they let him keep all the toys. He was in there a long time and little kids have smaller bladders.",21,Robin
1,2,,0,Ted
1,2,I wish your party was tonight.,6,Robin
1,2,"It is the party's tonight. (Marshall's mad) Yeah-uh-it's a two day party. Because that's just how we roll. Uh-so if you wanna swing by its-uh-you know, Casual. See ya.  So that was Robin.",33,Ted
1,2,"What are you doing to me, man. I got a paper to write.",13,Marshall
1,2,I know I'm sorry. It's terrible  I'll buy more dip,10,Ted
1,2,"TED! TED WAIT-GET FRENCH ONION.  Can you believe this guy, I got a paper to write.  Okay, fine- but it's gotta be like super quick.",25,Marshall
1,2,Oh!,1,Lily
1,2,And no cuddling after.,4,Marshall
1,2,I'm the luckiest girl alive (runs into bedroom. Marshall strips.),10,Lily
1,2,"Oh, you were so right about the roof. The roof. The roof is on fire, Ted! Girl from last night, took her back to my place then this morning took her outside, spun her around a couple of times sent her walking-she will never find her way back and there she is. How did she get here? Did you invite her?",61,Barney
1,2,I have no idea who that is.,7,Ted
1,2,"She said she works with Carlos, who's Carlos?",8,Barney
1,2,I don't know any Carlos.,5,Ted
1,2,"Grr.  Hi, you. You're back.",5,Barney
1,2,"I sure am . Come on, sweetie, I need a drink.",11,Tatiana
1,2,&quot;sweetie&quot;? Really?  Sweetie?,3,Barney
1,2,"Whoa-Whoa rabbits! Come on, I got that roof reserved.",9,Ted
1,2,Alright.,1,Marshall
1,2,"So, it's over between me-and-works with Carlos girl.",8,Barney
1,2,"Oh, that was fast.",4,Ted
1,2,"Yeah, I was trying to think what's the quickest way to get rid of a girl you just met?",19,Barney
1,2,I think I'm in love with you.,7,Barney
1,2,What?,1,Tatiana
1,2,"Thanks, bro",2,Barney
1,2,(straight-faced) Glad I could help.,5,Ted
1,2,"What the-no, no, no, no-come on!",6,Ted
1,2,"Sorry, Ted.",2,Marshall
1,2,Great! What am I going to do when Robin shows up.  She'll show up.,14,Ted
1,2,She didn't show up.,4,Narrator
1,2,"Alright, we threw two parties. Everybody had fun. Everybody wanged, everybody chunged. Now the kid has got to get to work, and the kid is not to be disturbed. Repeat after me, &quot;I will not have s*x with Marshall&quot;.",39,Marshall
1,2,I will not have s*x with Marshall.,7,Lily and Ted
1,2,It's Robin. (sighs. Answers) Hello?,5,Ted
1,2,"Hi, Ted.",2,Robin
1,2,"Amanda? Oh, Denise-Sorry you totally sounded like Amanda",8,Ted
1,2,It's Robin.,2,Robin
1,2,"Oh, Robin--Hi.",2,Ted
1,2,I totally wanted to come; I got stuck at work again. I feel like I live there. I'm sorry I missed your party...again.,23,Robin
1,2,"Hey, ain't no thing but a chicken wing mamacita.  WHO AM I?",12,Ted
1,2,I guess there's no change your two-dayer turned into a three-dayer.,11,Robin
1,2,"It did indeed, the party continues tonight. (Marshall grabs for him, Ted runs away) Yeah. Last night people were like, &quot;KEEP IT GOIN' BRO! PARTY TRIFECTA!&quot;",26,Ted
1,2,"Wow, okay-well I'll be there.",5,Robin
1,2,"Great, see you tonight. (hangs up. Looks to Marshall) So that was Robin.",13,Ted
1,2,So I threw a third party for Robin. On a Sunday night,12,Narrator
1,2,"Oh, this is lame.",4,Barney
1,2,lame or &quot;Casual&quot;?,3,Ted
1,2,lame.,1,Barney
1,2,Or &quot;Casual&quot;?,2,Ted
1,2,Hey little old books. Ready for a little fifteen minute recess?,11,Lily
1,2,"Sorry, baby, I gotta work. I need all my blood  up here. Has anybody seen an introduction to contract work institution statutes from 1865 to 1923?  Anybody seen a big-ass book?",31,Marshall
1,2,"No, no.",2,Crowd
1,2,"Hello, Barney.",2,Tatiana
1,2,Of course.,2,Barney
1,2,You look well. Isn't it weird they invited both of us?,11,Tatiana
1,2,Who? Who invited you? No one even know who you are!,11,Barney
1,2,"I understand you're hurt, but, you don't have to be cruel. Carlos was right about you.",16,Tatiana
1,2,Who is Carlos!?,3,Barney
1,2,"Okay, where the hell is my-OHH! (Book has been used as coaster, all wet) Okay, introduction to contract work institution statutes from 1865 to 1923...is not a coaster! Ted! I'm jeopardizing my law career so that you can throw not one, not two, but three parties for some girl that you just met who's probably not gonna show up. (Ted's shocked) I mean where is she, Ted, huh? Where's Robin?  Hi! Hi Robin. (Throws book on the floor and grabs Lily for s*x)",83,Marshall
1,2,so you threw all these parties for me?,8,Robin
1,2,"No! Oh you thought that-oh, no! I c-okay yes. You got me-I--one of the reasons I threw these parties was so that I could introduce you to uh- this guy. I figured, you know, since it didn't work out between us and now we can just laugh about it -Anyway Robin, this is.",53,Ted
1,2,Carlos,1,Carlos
1,2,Ohhh.,1,Barney and Ted
1,2,"She's still talking to Carlos. I can still win this, it's not over.",13,Ted
1,2,"Okay, buddy, time for the &quot;tough-talk&quot;. Robin seems great. But let's look at the facts, you wanna get married and right now there's a million women in New York looking for exactly you, but Robin ain't one of them.",39,Lily
1,2,She's not just &quot;one of them&quot; she's the one.,9,Ted
1,2,"Yeah well, &quot;the one&quot; is heading up to &quot;the roof&quot;.",10,Barney
1,2,What are you gonna do?,5,Marshall
1,2,"Nothing. It's a game, I gotta just-keep playing it.",9,Ted
1,2,Hey.,1,Robin
1,2,"Hey. Carlos, can you give us a minute?",8,Ted
1,2,"Hey, no sweat hombre.",4,Carlos
1,2,"Robin, look I didn't invite you to this party to set you up with Carlos. Or the one before that. Or the one before that.  I threw these parties because I wanted to see you.",35,Ted
1,2,"Well, here I am.",4,Robin
1,2,"There's something here, look, unless I'm crazy.",7,Ted
1,2,"you're not crazy. I-I don't know, Ted, I mean we barely know each other and you're looking at me with that look and it's like-",25,Robin
1,2,Like what?,2,Ted
1,2,"like-let's fall in love, and get married and have kids and drive them to soccer practice.",16,Robin
1,2,I'm not gonna force sports on them unless they're interested.,10,Ted
1,2,It's a great look. But you're looking at the wrong girl.,11,Robin
1,2,"No, I'm not.",3,Ted
1,2,"Yes, you are. I don't wanna get married right now, maybe ever and if we got together I'd feel like I'd either have to marry you or break your heart and-I just couldn't do either of those things. Just like you can't turn off the way you feel.",48,Robin
1,2,Click. Off. Let's make out.,5,Ted
1,2,What?,1,Robin
1,2,"What? That was the off switch! And I turned it off. I mean sure yes, I wanna fall in love get married blah, blah, blah, but-on the other hand... you... me...the roof.",32,Ted
1,2,There's no off switch.,4,Robin
1,2,There is an off switch... and it's off.,8,Ted
1,2,"no, it's not.",3,Robin
1,2,"yes, it is.",3,Ted
1,2,No ...it's-not.,2,Robin
1,2,"Yes-it is  No it's not. You're right, there's no off switch. God I wish there was an off switch.",19,Ted
1,2,me too.,2,Robin
1,2,So (They mutter together. Then laugh),6,Ted
1,2,we could be friends,4,Robin
1,2,Oh,1,Ted
1,2,"look, I know it sounds insincere when people say that but... we could.",13,Robin
1,2,"I don't know, Robin. I made such a jackass out of myself here, every time we start hanging out it'll be like, &quot;Oh-that's right-I'm a jackass.&quot;",26,Ted
1,2,You're not a jackass. I'm sorry. I only moved here in April and I'm always working and-I just haven't met a lot of good people so far. But I understand.,30,Robin
1,2,"Well-uh-maybe in a few months after it's not so fresh, we could all-uh...you know, get a beer.",17,Ted
1,2,"yeah.  That sounds good. I'll see you, Ted.",8,Robin
1,2,"Or, you know-now.  We could all get a beer now.",10,Ted
1,2,I'd like that.,3,Robin
1,2,"My friends are goanna love you-like you-you know, as a friend.  Jackass.",12,Ted
1,2,"Unbelievable. That is just a recipe for disaster, they work together",11,Barney
1,2,You jealous?,2,Ted
1,2,"Oh, please, what does Carlos have that I don't?",9,Barney
1,2,a date tonight?,3,Robin
1,2,Ohh!!,1,Lily and Ted
1,2,"Stop the tape, rewind-play it again.",6,Lily
1,2,a date tonight?,3,Robin
1,2,Ohh!!,1,Lily and Ted
1,2,I'm not sure I like her.,6,Barney
1,2,"Hey, don't you have a paper to write?",8,Ted
1,2,"Dude, you're talking to the kid.",6,Marshall
1,2,I know it.,3,Ted
1,2,"I'm goanna knock back this beer. I'm gonna knock back one more beer. I'm gonna go home, I'm gonna write a twenty-five page paper. I'm gonna hand it in and I'm gonna get a A. My name is Rufus, and that's the Trufus.",43,Marshall
1,2,"He got a B Minus. But still-twenty-five pages in one night, B minus? The kid was good.",17,Narrator
1,2,At least let me buy you a beer. Come on I'll buy everyone a beer.,15,Ted
1,2,"I'll help carry. You know something, Ted?",7,Robin
1,2,What?,1,Ted
1,2,"You are a catch. You're gonna make some girl very happy, and I am going to help you find her.",20,Robin
1,2,"Well, good luck. I mean maybe New York's just too big a town, you know? There's millions of people in this city. How in all this mess is a guy supposed to find the love of his life? I mean, where do you even begin?",45,Ted
1,2,"Hi, Have you met Ted?",5,Robin
1,2,"Hi, I'm Ted (Robin takes the beer to the table. Ted watches her while the Cute Girl talks to him. Robin looks back. Smiles. Ted engages into a conversation)",29,Ted
1,2,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
1,3,The Year 2030]</strong>,3,<strong>[Title
1,3,"So there was this one night, before I met your mother when I really wanted to go to the bar.",20,Narrator
1,3,The bar? Big surprise!,4,Son
1,3,You sure spend a lot of time in bars...,9,Daughter
1,3,Well that's just what we did back then.,8,Narrator
1,3,Me.,1,Narrator
1,3,Marshall and Lily.,3,Narrator
1,3,Barney,1,Narrator
1,3,We all used to hang out at this one bar called &quot;MacLaren's&quot;.,12,Narrator
1,3,But then one night.,4,Narrator
1,3,Why don't we go to MacLaren's?,6,Ted
1,3,Let's go to MacLaren's.,4,Lily
1,3,You guys talking to each other? Nobody's listening.,8,Marshall
1,3,What's wrong with MacLaren's?,4,Ted
1,3,"MacLaren's is bore, snore. Ted, tonight we're going to go out. We're going to meet some ladies. It's going to be legendary. Phone-five! (High-fives the phone)",26,Barney
1,3,I had no idea why I hung out with Barney.,10,Narrator
1,3,"You didn't phone-five did you? I know when you don't phone-five, Ted. Come on, we always go to MacLaren's.",19,Barney
1,3,"Yeah, cause MacLaren's is fun...",5,Ted
1,3,MacLaren's is this much fun. What I'm offering is the chance to have this much fun.,16,Barney
1,3,"See, you say that. You say it's going to be this much fun. But most of the time it ends up being this much fun. This much fun is good! It's safe. It's guaranteed!",34,Ted
1,3,"This hand gesture thing doesn't really work on the phone, does it?",12,Barney
1,3,No it doesn't.,3,Ted
1,3,Get in the cab. Marshall you too.,7,Barney
1,3,"Oh, I wish I could... I think Lily and I are just goi...",13,Marshall
1,3,I understand.  Get in the cab.,6,Barney
1,3,Why can Marshall say no?,5,Ted
1,3,Uhh... because he's getting laid.,5,Barney
1,3,Consistently.,1,Marshall
1,3,"(Doing &quot;I see you&quot; hand motion) Ted, Ted, Ted. Right here. You keep going to the same bar, you're in a rut and I am a rut buster. I'm going to bust your rut .",35,Barney
1,3,"It's not a rut, okay. It's a routine and I like it!",12,Ted
1,3,"Ted, what's the first syllable in rutting (trying to make it sound like &quot;routine&quot;. Ted gives in and jumps in the cab) Peace out, suckers. (Cab speeds off.)",28,Barney
1,3,"Alright, so what's this legendary plan.",6,Ted
1,3,First we got to pick someone up at the airport.,10,Barney
1,3,"Okay, I'm outta here.",4,Ted
1,3,"Estaban, doors!",2,Barney
1,3,Just this one little thing and the rest of the night is ours.,13,Barney
1,3,"Why do you have those suitcases, and who are we picking up?",12,Ted
1,3,I don't know. Maybe her? Or her.,7,Barney
1,3,Wait so when you said you were going to &quot;pick someone up at the airport&quot;. You meant you were going to &quot;pick someone up at the airport&quot;.,27,Ted
1,3,"Scenario. Couple of girls fly into town, looking for a fun weekend in NYC when they meet two handsome international business men just back from a lucrative trip to Japan. Sample dialogue, &quot;You have a wheelie bag? Wh... I have a wheelie bag!&quot;",43,Barney
1,3,You've gotta be kidding me.,5,Ted
1,3,"False. Sidebar, tuck in your shirt. You look sketchy.",9,Barney
1,3,I'm sketchy?,2,Ted
1,3,"Trust me, it's going to be legendary.",7,Barney
1,3,"Don't say &quot;legendary&quot;, okay? You're too liberal with the word legendary.",11,Ted
1,3,We're building an igloo in Central Park. It's gonna be legendary. Snow suit up!,14,Barney
1,3,"Ted, Ted, Ted. Right here! This is happening. Now you can either put your bags on the carousel now, or you can listen to me give you a really long speech convincing you to put the bags on the carousel. Your move.  Ted, since the dawn of time mankind has struggled...",51,Barney
1,3,"That night, Marshall had a ton of studying to do. So Lily went out with Robin who was new to New York and looking for a friend.",27,Narrator
1,3,I'm so glad we finally get to hang out just the two of us!,14,Lily
1,3,Yeah.,1,Robin
1,3,You sure you're okay giving up your Friday night to hang with an old almost-married lady?,16,Lily
1,3,"Oh please, I'm so sick of the &quot;meet-market&quot; scene. Guys are like a subway. You miss one, another one comes along in five minutes.",24,Robin
1,3,"Unless it's the end of the night, then you get on anything.",12,Lily
1,3,Heyow!,1,Robin
1,3,Compliments of that guy.,4,Carl
1,3,Really? Sweet.,2,Lily
1,3,"Oh, for you it's six dollars.",6,Carl
1,3,I guess that's one drawback to being engaged. I'm sure that's why he didn't...,14,Lily
1,3,Hey.,1,Guy#1
1,3,"Oh. Oh, hello!",3,Lily
1,3,"So...uh, did you just get in from Detroit?  Japan.",9,Ted
1,3,"Okay, carousel four is tapped out. Ready? Because I'm about to drop some knowledge. Cute girls are not from Buffalo. Time-out. Ten o'clock. You ready to rock this, Tedder?",29,Barney
1,3,"Alright, um, I think we need to refine our back-story first. How did we...",14,Ted
1,3,"Ted, you klutzy, great guy, you! (Barney shoves Ted into two lady's cart and Ted trips backwards. To Women) Hey, Barney.",21,Barney
1,3,"Oh, my god.  Are you okay?",6,Laura
1,3,I... I'm so sorry.,4,Ted
1,3,"It's fine, oh, you were a little shaky on your landing. I'd give you a 9.2.",16,Laura
